COMP ID,Importance,PATHWAY SORTORDER,BIOCHEMICAL,SUPER PATHWAY,SUB PATHWAY,PLATFORM,CHEMICAL ID,RI,MASS,PUBCHEM,CAS,KEGG,HMDB
54945,8.689309356260719e-06,2767,oleoyl-oleoyl-glycerol (18:1/18:1)  [1]*,Lipid,Diacylglycerol,LC/MS Pos Late,100010918,3571.0,638.5718,,,,
52713,8.675154041269578e-06,2650,1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*,Lipid,Plasmalogen,LC/MS Pos Late,100009160,2218.0,716.5589,,,,HMDB11207
20675,8.664798290131747e-06,1131,"1,5-anhydroglucitol (1,5-AG)",Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",LC/MS Neg,100000580,802.0,163.0612,64960,154-58-5,C07326,HMDB02712
1496,8.645414396970802e-06,1670,methylmalonate (MMA),Lipid,Fatty Acid Metabolism (also BCAA Metabolism),LC/MS Polar,418,3078.4,117.0193,487,516-05-2,C02170,HMDB00202
15704,8.644367278570303e-06,1569,pimelate (C7-DC),Lipid,"Fatty Acid, Dicarboxylate",LC/MS Polar,100000101,2745.0,159.0663,385,111-16-0,C02656,HMDB00857
43847,8.6392420327745e-06,2688,glycerol 3-phosphate,Lipid,Glycerolipid Metabolism,LC/MS Pos Early,100000258,580.0,173.021,754,29849-82-9,C00093,HMDB00126
41220,8.635632989626709e-06,2517,2-stearoyl-GPE (18:0)*,Lipid,Lysophospholipid,LC/MS Neg,100003901,6350.0,480.3096,,,,HMDB11129
35126,8.630422663073634e-06,1099,phenylacetylglutamine,Peptide,Acetylated Peptides,LC/MS Neg,100001417,2330.0,263.1037,92258,28047-15-6,C04148,HMDB06344
35678,8.628429789804316e-06,1591,hexadecanedioate (C16),Lipid,"Fatty Acid, Dicarboxylate",LC/MS Neg,100001614,4615.0,285.2071,10459,505-54-4,C19615,HMDB00672
15586,8.618007687719872e-06,1207,maltose,Carbohydrate,Glycogen Metabolism,LC/MS Polar,913,3329.4,387.1144,10991489,6363-53-7,C00208,HMDB00163
31932,8.612892870475897e-06,1668,propionylglycine (C3),Lipid,Fatty Acid Metabolism (also BCAA Metabolism),LC/MS Neg,100001150,960.0,130.05100000000002,98681,21709-90-0,,HMDB00783
40481,8.61160675623744e-06,4620,dihydroferulate,Xenobiotics,Food Component/Plant,LC/MS Neg,100003432,1928.0,195.0663,14340,1135-23-5,,
37063,8.608705383890773e-06,575,gamma-glutamylalanine,Peptide,Gamma-glutamyl Amino Acid,LC/MS Pos Early,100001843,1986.0,219.0976,440103,5875-41-2,,HMDB29142
52634,8.606688583448536e-06,2752,palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*,Lipid,Diacylglycerol,LC/MS Pos Late,100009055,3197.0,610.5405,,,,
37529,8.595318196566904e-06,2955,"sphingomyelin (d18:1/18:1, d18:2/18:0)",Lipid,Sphingomyelins,LC/MS Pos Late,100002106,2167.0,729.5905,6443882,108392-10-5,,HMDB12101
607,8.578573702497467e-06,74,trans-urocanate,Amino Acid,Histidine Metabolism,LC/MS Pos Early,537,2285.0,139.0502,736715,104-98-3,C00785,HMDB00301
52710,8.574409049803794e-06,2220,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*,Lipid,Phosphatidylcholine (PC),LC/MS Pos Late,100009131,1969.0,806.5694,,,,HMDB08147
62530,8.566783749264282e-06,4261,3-hydroxyhippurate sulfate,Xenobiotics,Benzoate Metabolism,LC/MS Neg,100020410,1047.0,274.0027,186339,,,
15136,8.556373215200485e-06,3933,xanthosine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",LC/MS Neg,100000299,1075.0,283.0684,64959,146-80-5,C01762,HMDB00299
1419,8.553287416607349e-06,503,5-methylthioadenosine (MTA),Amino Acid,Polyamine Metabolism,LC/MS Pos Early,212,2752.0,298.0968,439176,2457-80-9,C00170,HMDB01173
43591,8.536974264260317e-06,458,"N2,N5-diacetylornithine",Amino Acid,Urea cycle; Arginine and Proline Metabolism,LC/MS Pos Early,100004575,1310.0,217.1183,65977,39825-23-5,,
57511,8.529490276662675e-06,1776,linolenoylcarnitine (C18:3)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",LC/MS Pos Late,100015831,1310.0,422.3265,,,,
55041,8.519217671498579e-06,2301,1-oleoyl-2-arachidonoyl-GPE (18:1/20:4)*,Lipid,Phosphatidylethanolamine (PE),LC/MS Pos Late,100009219,2200.0,766.5381,,,,HMDB09069
33952,8.496483287352601e-06,1749,myristoylcarnitine (C14),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",LC/MS Pos Late,100001270,1350.0,372.3108,6426854,18822-89-4,,HMDB05066
52611,8.489128737580922e-06,2195,1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6),Lipid,Phosphatidylcholine (PC),LC/MS Pos Late,100008916,2197.0,834.6013,,59403-52-0,,HMDB08057
57461,8.485986762990933e-06,470,argininate*,Amino Acid,Urea cycle; Arginine and Proline Metabolism,LC/MS Pos Early,100002769,2150.0,176.10299999999998,160437,157-07-3,,HMDB03148
15506,8.478816605524592e-06,2092,choline,Lipid,Phospholipid Metabolism,LC/MS Pos Early,1256,1961.0,104.10700000000001,305,67-48-1,C00114,HMDB00097
42087,8.478117062160645e-06,282,indoleacetylglutamine,Amino Acid,Tryptophan Metabolism,LC/MS Neg,100001731,2535.0,302.1146,25200879,,,HMDB13240
62292,8.477191154940864e-06,4748,glucuronide of piperine metabolite C17H21NO3 (5)*,Xenobiotics,Food Component/Plant,LC/MS Neg,100020493,4039.0,462.17699999999996,,,,
42574,8.464357235777342e-06,3337,glycohyocholate,Lipid,Secondary Bile Acid Metabolism,LC/MS Neg,100004083,5020.0,464.3018,,,,
54955,8.451339477112266e-06,2785,linoleoyl-arachidonoyl-glycerol (18:2/20:4) [1]*,Lipid,Diacylglycerol,LC/MS Pos Late,100010922,2590.0,658.5405,,,,
43582,8.44416430299041e-06,113,5-(galactosylhydroxy)-L-lysine,Amino Acid,Lysine Metabolism,LC/MS Pos Early,100002462,2755.0,325.1606,123986,32448-36-5,,
33961,8.4354772188498e-06,2459,1-stearoyl-GPC (18:0),Lipid,Lysophospholipid,LC/MS Pos Late,100001271,1606.0,524.3711,497299,19420-57-6,,HMDB10384
53174,8.433410097554008e-06,2305,"1,2-dilinoleoyl-GPE (18:2/18:2)*",Lipid,Phosphatidylethanolamine (PE),LC/MS Pos Late,100009217,2083.0,740.5225,9546812,,,HMDB09093
15650,8.432098816531685e-06,3961,1-methyladenosine,Nucleotide,"Purine Metabolism, Adenine containing",LC/MS Pos Early,1242,2120.0,282.1197,27476,15763-06-1,C02494,HMDB03331
43249,8.428542845555614e-06,456,N-delta-acetylornithine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,LC/MS Neg,100004523,858.0,173.0932,9920500,,,
15872,8.4150846545609e-06,1374,malonate,Lipid,Fatty Acid Synthesis,LC/MS Polar,818,3447.0,103.0037,867,141-82-2;26522-22-85-0,C00383,HMDB00691
62946,8.413371038778709e-06,87,1-methyl-5-imidazoleacetate,Amino Acid,Histidine Metabolism,LC/MS Pos Early,100002910,1989.0,141.0659,6451814,4200-48-0,,HMDB04988
42002,8.400692432635966e-06,419,lanthionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",LC/MS Pos Early,100003892,1730.0,209.0591,98504,3183-08-02 00:00:00,,
39271,8.389960401391267e-06,2684,1-(1-enyl-stearoyl)-GPE (P-18:0)*,Lipid,Lysoplasmalogen,LC/MS Pos Late,100003001,1649.0,466.3292,,,,
32984,8.38368836542852e-06,457,N-alpha-acetylornithine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,LC/MS Pos Early,100000285,2000.0,175.1077,439232,6205-08-09 00:00:00,C00437,HMDB03357
32446,8.371509724729056e-06,511,guanidinosuccinate,Amino Acid,Guanidino and Acetamido Metabolism,LC/MS Pos Early,100001212,1892.0,176.0666,97856,6133-30-8,C03139,HMDB03157
48408,8.358751813998201e-06,216,tyramine O-sulfate,Amino Acid,Tyrosine Metabolism,LC/MS Neg,100006092,1565.0,216.0336,153005,30223-92-8,,HMDB06409
32412,8.351074302845715e-06,1664,butyrylcarnitine (C4),Lipid,Fatty Acid Metabolism (also BCAA Metabolism),LC/MS Pos Early,100001054,2860.0,232.1543,439829,25576-40-3,C02862,HMDB02013
35253,8.33710540040224e-06,2451,2-palmitoyl-GPC* (16:0)*,Lipid,Lysophospholipid,LC/MS Neg,100001562,6215.0,570.3413,15061532,,,HMDB61702
18476,8.335187883013266e-06,3268,glycocholate,Lipid,Primary Bile Acid Metabolism,LC/MS Neg,342,5163.0,464.3018,10140,475-31-0;863-57-0,C01921,HMDB00138
48445,8.334897266951514e-06,5751,2-methoxyresorcinol sulfate,Xenobiotics,Chemical,LC/MS Neg,100006184,1863.0,218.9969,,1446269-78-8,,
31912,8.304004957541107e-06,3310,glycolithocholate,Lipid,Secondary Bile Acid Metabolism,LC/MS Neg,100001064,5357.1,432.3119,115245,474-74-8,C15557,HMDB00698
62291,8.295217546988502e-06,4747,glucuronide of piperine metabolite C17H21NO3 (4)*,Xenobiotics,Food Component/Plant,LC/MS Neg,100020492,3992.0,462.17699999999996,,,,
61785,8.28703132683606e-06,1719,2-butenoylglycine,Lipid,Fatty Acid Metabolism (Acyl Glycine),LC/MS Neg,100016110,1380.0,142.05100000000002,6303498,71428-89-2,,
18368,8.28612039586561e-06,525,"cys-gly, oxidized",Amino Acid,Glutathione Metabolism,LC/MS Neg,1224,925.0,353.0595,333293,7729-20-6,,
42450,8.278094805231844e-06,2189,1-stearoyl-2-arachidonoyl-GPC (18:0/20:4),Lipid,Phosphatidylcholine (PC),LC/MS Pos Late,100001869,2300.0,810.6007,16219824,35418-59-8,,HMDB08048
57443,8.258881575251108e-06,2889,"ceramide (d18:2/24:1, d18:1/24:2)*",Lipid,Ceramides,LC/MS Pos Late,100015744,3858.0,646.6133,,,,
43258,8.246114895833525e-06,498,acisoga,Amino Acid,Polyamine Metabolism,LC/MS Neg,100004541,2297.0,183.1139,129397,106692-36-8,,
62503,8.24527016801412e-06,295,6-bromotryptophan,Amino Acid,Tryptophan Metabolism,LC/MS Neg,100020414,3565.0,280.9931,,,,
40008,8.241674428144223e-06,791,isoleucylglycine,Peptide,Dipeptide,LC/MS Neg,100003169,1992.0,187.1088,342532,868-28-0,,HMDB28907
52682,8.228719910802207e-06,2660,1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*,Lipid,Plasmalogen,LC/MS Pos Late,100009009,2226.0,742.5745,,,,HMDB11211
57422,8.225781946354382e-06,2926,lactosyl-N-behenoyl-sphingosine (d18:1/22:0)*,Lipid,Lactosylceramides (LCER),LC/MS Pos Late,100015623,3842.0,946.7189,,,,
63152,8.224895247219896e-06,4827,ethyl alpha-glucopyranoside,Xenobiotics,Food Component/Plant,LC/MS Pos Early,100015965,1248.0,226.1285,428040,34625-23-5,,
43256,8.220570532462055e-06,71,N-acetyl-3-methylhistidine*,Amino Acid,Histidine Metabolism,LC/MS Pos Early,100002204,2056.0,212.10299999999998,193270,37841-04-6,,
62853,8.21557469268523e-06,438,3-amino-2-piperidone,Amino Acid,Urea cycle; Arginine and Proline Metabolism,LC/MS Pos Early,100020361,2065.0,115.0866,5200225,1892-22-4,,HMDB00323
19503,8.207919261722749e-06,2941,stearoyl sphingomyelin (d18:1/18:0),Lipid,Sphingomyelins,LC/MS Pos Late,1538,2400.0,731.6062,6453725,85187-10-6;85187-10-6,C00550,HMDB01348
18281,8.197339379862046e-06,4258,2-hydroxyhippurate (salicylurate),Xenobiotics,Benzoate Metabolism,LC/MS Polar,1869,1123.9,194.0459,10253,487-54-7,C07588,HMDB00840
1107,8.195288068282404e-06,3941,allantoin,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",LC/MS Polar,1002,1672.0,157.0367,204,97-59-6,C02350,HMDB00462
42489,8.187801725272253e-06,1840,2-hydroxydecanoate,Lipid,"Fatty Acid, Monohydroxy",LC/MS Neg,100004089,4840.0,187.13400000000001,21488,5393-81-7,,
35625,8.184699904109392e-06,2694,1-myristoylglycerol (14:0),Lipid,Monoacylglycerol,LC/MS Neg,100001618,6353.3,227.2016,79050,75685-84-6,C01885,HMDB11561
46142,8.166840420932141e-06,1259,mannitol/sorbitol,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",LC/MS Polar,100001740,2320.0,181.0718,5780,,C00794,HMDB00247
594,8.164905617472552e-06,4105,nicotinamide,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,LC/MS Pos Early,432,1942.0,123.0553,936,98-92-0,C00153,HMDB01406
62919,8.153232827377452e-06,1586,tridecenedioate (C13:1-DC)*,Lipid,"Fatty Acid, Dicarboxylate",LC/MS Neg,100002199,3051.0,241.1445,,,,
63650,8.152110549365072e-06,5895,carnitine of C10H14O2 (5)*,Partially Characterized Molecules,Partially Characterized Molecules,LC/MS Neg,100021678,4521.0,370.1871,,,,
57554,8.147598072208091e-06,4068,2'-O-methylcytidine,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",LC/MS Pos Early,100010895,2411.0,258.1085,150971,2140-72-9,,
42395,8.141963459719903e-06,1579,undecanedioate (C11-DC),Lipid,"Fatty Acid, Dicarboxylate",LC/MS Neg,100001617,2440.0,215.1289,15816,1852-04-6,,HMDB00888
33943,8.126880407534008e-06,46,N-acetylglutamine,Amino Acid,Glutamate Metabolism,LC/MS Polar,100001253,2140.0,187.0724,182230,2490-97-3,C02716,HMDB06029
61862,8.12380862633377e-06,1592,hexadecenedioate (C16:1-DC)*,Lipid,"Fatty Acid, Dicarboxylate",LC/MS Neg,100019975,4380.0,283.1915,,,,
43761,8.118253423073143e-06,1646,2-aminoheptanoate,Lipid,"Fatty Acid, Amino",LC/MS Pos Early,100004542,3160.0,146.1176,227939,1115-90-8,,
33942,8.089644721060596e-06,40,N-acetylasparagine,Amino Acid,Alanine and Aspartate Metabolism,LC/MS Polar,100001257,2250.0,173.0568,99715,4033-40-3,,HMDB06028
15747,8.05311001763996e-06,82,anserine,Amino Acid,Histidine Metabolism,LC/MS Neg,100000044,1124.8,239.115,112072,10030-52-1,C01262,HMDB00194
46223,8.051729211957688e-06,1775,linoleoylcarnitine (C18:2)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",LC/MS Pos Late,100003151,1430.0,424.3421,6450015,36816-10-1,,HMDB06469
57479,8.05146761886395e-06,2947,sphingomyelin (d18:2/24:2)*,Lipid,Sphingomyelins,LC/MS Pos Late,100015789,2215.0,809.6531,,,,
61887,8.041819210164297e-06,5844,glucuronide of C10H18O2 (7)*,Partially Characterized Molecules,Partially Characterized Molecules,LC/MS Neg,100020014,3790.0,345.1555,,,,
15765,8.020231295400197e-06,363,ethylmalonate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Polar,2054,2785.0,131.035,11756,601-75-2,,HMDB00622
33384,8.011868210354984e-06,5087,salicyluric glucuronide*,Xenobiotics,"Drug - Analgesics, Anesthetics",LC/MS Neg,100001332,1463.0,370.07800000000003,,,,
57658,8.004279488066201e-06,1459,heneicosapentaenoate (21:5n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),LC/MS Neg,100015797,5514.0,315.233,11998573,24257-10-1,,
605,8.002059489355066e-06,4027,uracil,Nucleotide,"Pyrimidine Metabolism, Uracil containing",LC/MS Polar,825,1089.7,111.02,1174,66-22-8,C00106,HMDB00300
63681,7.993295188261485e-06,5788,"3-bromo-5-chloro-2,6-dihydroxybenzoic acid*",Xenobiotics,Chemical,LC/MS Neg,100021707,4505.0,264.8909,,,,
35159,7.984032853754014e-06,520,cysteine-glutathione disulfide,Amino Acid,Glutathione Metabolism,LC/MS Pos Early,100001437,2465.0,427.0952,4247235,13081-14-6,,HMDB00656
46342,7.978251417521895e-06,2016,leukotriene B5,Lipid,Eicosanoid,LC/MS Neg,100002813,5075.0,333.2071,5283125,88763-92-9,,HMDB05073
62890,7.978246474846149e-06,3352,taurochenodeoxycholic acid 3-sulfate,Lipid,Secondary Bile Acid Metabolism,LC/MS Neg,100021093,4809.0,288.6195,,,,HMDB02486
27414,7.961513032933104e-06,3055,beta-sitosterol,Lipid,Sterol,LC/MS Pos Late,100001033,3054.0,397.3829,222284,83-46-5,C01753,HMDB00852
57663,7.9038383722144e-06,1849,2-hydroxybehenate,Lipid,"Fatty Acid, Monohydroxy",LC/MS Neg,100015637,6384.0,355.3218,193484,,,
62295,7.903561754739292e-06,4755,sulfate of piperine metabolite C16H19NO3 (2)*,Xenobiotics,Food Component/Plant,LC/MS Neg,100020496,4112.0,352.086,,,,
61888,7.896309717530123e-06,5845,glucuronide of C10H18O2 (8)*,Partially Characterized Molecules,Partially Characterized Molecules,LC/MS Neg,100020015,3865.0,345.1555,,,,
57655,7.891149453076999e-06,4030,2'-O-methyluridine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",LC/MS Neg,100010896,1831.0,257.0779,102212,2140-76-3,,
62064,7.887717530025687e-06,1722,3-hydroxybutyroylglycine,Lipid,Fatty Acid Metabolism (Acyl Glycine),LC/MS Pos Early,100020211,978.0,162.0761,,,,
17769,7.877549742387201e-06,2844,sphinganine,Lipid,Sphingolipid Synthesis,LC/MS Pos Late,313,1413.0,302.3054,3126,3102-56-5,C00836,HMDB00269
63120,7.874097115003635e-06,310,2-ketocaprylate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Polar,100020833,805.0,157.08700000000002,67600,328-51-8,,HMDB13211
40045,7.869828788808167e-06,810,leucylglycine,Peptide,Dipeptide,LC/MS Pos Early,100003185,2778.0,189.1234,79070,686-50-0,,HMDB28929
35305,7.827947431598042e-06,2564,1-palmitoyl-GPI* (16:0),Lipid,Lysophospholipid,LC/MS Neg,100001655,5564.0,571.2889,,,,HMDB61695
57523,7.810425330868217e-06,1786,docosahexaenoylcarnitine (C22:6)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",LC/MS Pos Late,100015845,1349.0,472.3422,,,,
57521,7.809756654702596e-06,1779,dihomo-linolenoylcarnitine (C20:3n3 or 6)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",LC/MS Pos Late,100015840,1392.0,450.3578,,,,
54967,7.803561791767802e-06,2756,palmitoleoyl-linoleoyl-glycerol (16:1/18:2) [1]*,Lipid,Diacylglycerol,LC/MS Pos Late,100010930,2664.0,608.5249,,,,
34397,7.777673172319618e-06,2708,1-arachidonylglycerol (20:4),Lipid,Monoacylglycerol,LC/MS Neg,100001433,6250.0,303.2329,5282281,35474-99-8,C13857,HMDB11549
57664,7.768601647958653e-06,2058,N-oleoylserine,Lipid,Endocannabinoid,LC/MS Neg,100015641,5600.0,368.2806,,,,
2137,7.76760440311654e-06,4207,biliverdin,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,LC/MS Pos Late,250,1016.0,583.2551,5353439,55482-27-4;55482-27-4,C00500,HMDB01008
53176,7.766395535043523e-06,2216,1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*,Lipid,Phosphatidylcholine (PC),LC/MS Pos Late,100009343,1939.0,780.5538,,,,HMDB08141
53231,7.761661345720818e-06,5767,thioproline,Xenobiotics,Chemical,LC/MS Pos Early,100009232,1250.0,134.02700000000002,93176,34592-47-4,,
52477,7.750728092882641e-06,2647,1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*,Lipid,Plasmalogen,LC/MS Pos Late,100009005,2600.0,702.5432,,,,HMDB11342
1444,7.749420834668096e-06,124,pipecolate,Amino Acid,Lysine Metabolism,LC/MS Pos Early,1025,2200.0,130.0863,849,4043-87-2,C00408,HMDB00070
43802,7.7115412773496e-06,475,guanidinoacetate,Amino Acid,Creatine Metabolism,LC/MS Polar,344,2884.0,116.0466,763,352-97-6,C00581,HMDB00128
63153,7.71057484235187e-06,5889,metabolonic lactone sulfate,Partially Characterized Molecules,Partially Characterized Molecules,LC/MS Neg,100021331,4802.0,427.216,,,,
1759,7.705429328930505e-06,2851,N-stearoyl-sphinganine (d18:0/18:0)*,Lipid,Dihydroceramides,LC/MS Pos Late,922,3526.0,568.5663,5283573,2304-80-5,,
19260,7.701301966632884e-06,2550,1-oleoyl-GPS (18:1),Lipid,Lysophospholipid,LC/MS Neg,100000630,5607.0,522.2837,9547099,326589-90-6,,HMDB61694
61867,7.663080154175553e-06,1796,octadecanedioylcarnitine (C18-DC)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",LC/MS Pos Late,100005998,1227.0,458.3476,,123233-50-1,,
40807,7.66123408470294e-06,4233,retinal,Cofactors and Vitamins,Vitamin A Metabolism,LC/MS Pos Late,100004088,1666.0,285.2213,638015,,C00376,HMDB01358
52473,7.637175778981113e-06,4179,gamma-tocopherol/beta-tocopherol,Cofactors and Vitamins,Tocopherol Metabolism,LC/MS Pos Late,100008998,2384.0,416.3643,,,,
39223,7.63029837966664e-06,2569,2-stearoyl-GPI (18:0)*,Lipid,Lysophospholipid,LC/MS Neg,100003008,5728.0,599.3202,,,,
32492,7.62603825034989e-06,1392,caprylate (8:0),Lipid,Medium Chain Fatty Acid,LC/MS Neg,932,4362.0,143.1078,379,124-07-2,C06423,HMDB00482
12017,7.593837758155078e-06,194,3-methoxytyrosine,Amino Acid,Tyrosine Metabolism,LC/MS Pos Early,1342,2555.0,212.0917,1670,300-48-1,,HMDB01434
57585,7.589270011502905e-06,5766,4-acetamidobenzoate,Xenobiotics,Chemical,LC/MS Neg,100009413,1403.0,178.051,19266,556-08-1,D03836,
62279,7.56383908837147e-06,288,indoleacetoylcarnitine*,Amino Acid,Tryptophan Metabolism,LC/MS Pos Early,100020479,3114.0,319.1652,,,,
1566,7.556465005543878e-06,4084,3-aminoisobutyrate,Nucleotide,"Pyrimidine Metabolism, Thymine containing",LC/MS Pos Early,1114,2190.0,104.0706,64956,10569-72-9;214139-20-5,C05145,HMDB03911
62297,7.530958979550518e-06,4761,sulfate of piperine metabolite C18H21NO3 (1)*,Xenobiotics,Food Component/Plant,LC/MS Neg,100020502,4481.0,378.1017,,,,
527,7.525760782046595e-06,1151,lactate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",LC/MS Polar,482,1469.0,89.0244,612,79-33-4,C00186,HMDB00190
52633,7.523579746581523e-06,2751,palmitoyl-linoleoyl-glycerol (16:0/18:2) [1]*,Lipid,Diacylglycerol,LC/MS Pos Late,100009052,3080.0,610.5405,9543695,,,HMDB07103
40406,7.513998561838209e-06,2103,trimethylamine N-oxide,Lipid,Phospholipid Metabolism,LC/MS Pos Early,100003397,2100.0,76.0757,1145,1184-78-7,C01104,HMDB00925
1868,7.5107433682233005e-06,408,cysteine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",LC/MS Pos Early,800,1475.0,122.027,5862,52-90-4;56-89-3,C00097,HMDB00574
64131,7.508773739186381e-06,4956,ethyl beta-glucopyranoside,Xenobiotics,Food Component/Plant,LC/MS Neg,100020377,1519.0,207.0874,121667,,,
57516,7.506258556723378e-06,1757,cerotoylcarnitine (C26)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",LC/MS Pos Late,100015835,1649.0,540.4986,,,,HMDB06347
53,7.5004767267031865e-06,43,glutamine,Amino Acid,Glutamate Metabolism,LC/MS Pos Early,563,1291.0,147.0764,5961,56-85-9,C00064,HMDB00641
54957,7.4945658746912965e-06,2758,palmitoyl-arachidonoyl-glycerol (16:0/20:4) [1]*,Lipid,Diacylglycerol,LC/MS Pos Late,100010924,2916.0,634.5405,,,,
57814,7.490451704174637e-06,497,(N(1) + N(8))-acetylspermidine,Amino Acid,Polyamine Metabolism,LC/MS Pos Early,100016038,3080.0,188.1757,,,,
45415,7.470397979654464e-06,4351,3-(3-hydroxyphenyl)propionate sulfate,Xenobiotics,Benzoate Metabolism,LC/MS Neg,100005391,1294.0,245.0125,187488,86321-32-6,,
52431,7.464446345952801e-06,2698,1-palmitoleoylglycerol (16:1)*,Lipid,Monoacylglycerol,LC/MS Neg,100008952,6094.0,253.2173,,,,
61698,7.455695677857931e-06,1851,2-hydroxynervonate*,Lipid,"Fatty Acid, Monohydroxy",LC/MS Neg,100015638,6345.0,381.3374,5312783,,,
43266,7.448113932270135e-06,4982,2-aminophenol sulfate,Xenobiotics,Food Component/Plant,LC/MS Neg,100004322,1677.0,188.0023,181670,,,HMDB61116
52474,7.4220901924386695e-06,2679,1-(1-enyl-palmitoyl)-GPC (P-16:0)*,Lipid,Lysoplasmalogen,LC/MS Pos Late,100002875,1547.0,480.3449,10917802,,,HMDB10407
39603,7.402987393748231e-06,5631,ethyl glucuronide,Xenobiotics,Chemical,LC/MS Neg,100002849,793.0,221.0667,152226,17685-04-0,,HMDB10325
33228,7.390541092014761e-06,2482,1-arachidonoyl-GPC* (20:4)*,Lipid,Lysophospholipid,LC/MS Pos Late,100001551,1460.0,544.3398,,,C05208,HMDB10395
27447,7.387123827244115e-06,2702,1-linoleoylglycerol (18:2),Lipid,Monoacylglycerol,LC/MS Neg,100001040,6477.0,279.2329,5283469,2277-28-3,,
63042,7.3670721626796285e-06,5542,"2,6-dihydroxybenzoic acid",Xenobiotics,Drug - Topical Agents,LC/MS Neg,100020837,2575.0,153.0193,9338,303-07-1,,HMDB13676
48990,7.366360879637951e-06,1150,pyruvate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",LC/MS Polar,823,1083.0,87.0088,1060,127-17-3,C00022,HMDB00243
63357,7.364921806670239e-06,1605,2-hydroxysebacate,Lipid,"Fatty Acid, Dicarboxylate",LC/MS Neg,100020378,1324.0,217.1081,128458,103963-71-9,,HMDB00424
62286,7.350310608897088e-06,4174,delta-CEHC glucuronide,Cofactors and Vitamins,Tocopherol Metabolism,LC/MS Neg,100020483,2116.0,425.1453,,,,
19324,7.334313638641733e-06,2568,1-stearoyl-GPI (18:0),Lipid,Lysophospholipid,LC/MS Neg,100000656,5794.0,599.3202,,796963-93-4,,HMDB61696
62296,7.333362711939022e-06,4756,sulfate of piperine metabolite C16H19NO3 (3)*,Xenobiotics,Food Component/Plant,LC/MS Neg,100020497,4200.0,352.086,,,,
12125,7.320460658860257e-06,1418,behenate (22:0)*,Lipid,Long Chain Saturated Fatty Acid,LC/MS Neg,314,6745.0,339.3269,8215,112-85-6,C08281,HMDB00944
35136,7.319964402569923e-06,4031,5-methyluridine (ribothymidine),Nucleotide,"Pyrimidine Metabolism, Uracil containing",LC/MS Neg,100001446,1778.1,257.0779,445408,1463-10-1,,HMDB00884
52697,7.3171381478488416e-06,2214,1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*,Lipid,Phosphatidylcholine (PC),LC/MS Pos Late,100009130,2011.0,832.5851,,,,HMDB08123
43400,7.285083795364677e-06,4405,2-piperidinone,Xenobiotics,Food Component/Plant,LC/MS Pos Early,100004295,1675.0,100.0757,12665,675-20-7,,HMDB11749
35669,7.265772336080662e-06,1587,tetradecanedioate (C14),Lipid,"Fatty Acid, Dicarboxylate",LC/MS Neg,100001613,3985.0,257.1758,13185,821-38-5,,HMDB00872
52677,7.264218755450218e-06,2648,1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*,Lipid,Plasmalogen,LC/MS Pos Late,100009069,2351.0,700.5276,,,,HMDB11343
15581,7.249102842953816e-06,1178,xylose,Carbohydrate,Pentose Metabolism,LC/MS Polar,826,1727.0,195.051,135191,609-06-3,C00181,HMDB00098
